cause_name,cause_id,total_attention_score,analysis_type,time_strata
Acne vulgaris,661,121202,all,
Acne vulgaris,661,215,sliding_3yr,2011
Acne vulgaris,661,7062,sliding_3yr,2012
Acne vulgaris,661,7062,sliding_3yr,2013
Acne vulgaris,661,6847,sliding_3yr,2014
Acne vulgaris,661,7999,sliding_3yr,2016
Acne vulgaris,661,7999,sliding_3yr,2017
Acne vulgaris,661,7999,sliding_3yr,2018
Acne vulgaris,661,2780,sliding_3yr,2019
Acne vulgaris,661,22945,sliding_3yr,2020
Acne vulgaris,661,57367,sliding_3yr,2021
Acne vulgaris,661,79111,sliding_3yr,2022
Acne vulgaris,661,67281,sliding_3yr,2023
Acne vulgaris,661,48774,sliding_3yr,2024
Acne vulgaris,661,215,year,2013
Acne vulgaris,661,6847,year,2014
Acne vulgaris,661,7999,year,2018
Acne vulgaris,661,2780,year,2021
Acne vulgaris,661,20165,year,2022
Acne vulgaris,661,34422,year,2023
Acne vulgaris,661,24524,year,2024
Acne vulgaris,661,8335,year,2025
Acne vulgaris,661,15915,year,2026
Acute glomerulonephritis,588,117957,all,
Acute glomerulonephritis,588,4137,sliding_3yr,2009
Acute glomerulonephritis,588,4137,sliding_3yr,2010
Acute glomerulonephritis,588,4137,sliding_3yr,2011
Acute glomerulonephritis,588,7658,sliding_3yr,2012
Acute glomerulonephritis,588,15971,sliding_3yr,2013
Acute glomerulonephritis,588,15971,sliding_3yr,2014
Acute glomerulonephritis,588,8313,sliding_3yr,2015
Acute glomerulonephritis,588,2093,sliding_3yr,2016
Acute glomerulonephritis,588,2591,sliding_3yr,2017
Acute glomerulonephritis,588,13283,sliding_3yr,2018
Acute glomerulonephritis,588,30245,sliding_3yr,2019
Acute glomerulonephritis,588,29747,sliding_3yr,2020
Acute glomerulonephritis,588,56096,sliding_3yr,2021
Acute glomerulonephritis,588,48612,sliding_3yr,2022
Acute glomerulonephritis,588,53103,sliding_3yr,2023
Acute glomerulonephritis,588,28470,sliding_3yr,2024
Acute glomerulonephritis,588,4137,year,2011
Acute glomerulonephritis,588,7658,year,2014
Acute glomerulonephritis,588,8313,year,2015
Acute glomerulonephritis,588,2093,year,2018
Acute glomerulonephritis,588,498,year,2019
Acute glomerulonephritis,588,10692,year,2020
Acute glomerulonephritis,588,19055,year,2021
Acute glomerulonephritis,588,37041,year,2023
Acute glomerulonephritis,588,11571,year,2024
Acute glomerulonephritis,588,4491,year,2025
Acute glomerulonephritis,588,12408,year,2026
Acute hepatitis,400,2086,sliding_3yr,2007
Acute hepatitis,400,2086,sliding_3yr,2008
Acute hepatitis,400,6697,sliding_3yr,2009
Acute hepatitis,400,28546,sliding_3yr,2010
Acute hepatitis,400,33727,sliding_3yr,2011
Acute hepatitis,400,29116,sliding_3yr,2012
Acute hepatitis,400,5181,sliding_3yr,2013
Acute hepatitis,400,5375,sliding_3yr,2014
Acute hepatitis,400,5375,sliding_3yr,2015
Acute hepatitis,400,12613,sliding_3yr,2016
Acute hepatitis,400,7238,sliding_3yr,2017
Acute hepatitis,400,8557,sliding_3yr,2018
Acute hepatitis,400,2589,sliding_3yr,2019
Acute hepatitis,400,13385,sliding_3yr,2020
Acute hepatitis,400,21385,sliding_3yr,2021
Acute hepatitis,400,176790,sliding_3yr,2022
Acute hepatitis,400,181374,sliding_3yr,2023
Acute hepatitis,400,172055,sliding_3yr,2024
Acute hepatitis,400,2086,year,2009
Acute hepatitis,400,4611,year,2011
Acute hepatitis,400,23935,year,2012
Acute hepatitis,400,5181,year,2013
Acute hepatitis,400,5375,year,2016
Acute hepatitis,400,7238,year,2018
Acute hepatitis,400,1319,year,2020
Acute hepatitis,400,1270,year,2021
Acute hepatitis,400,10796,year,2022
Acute hepatitis,400,9319,year,2023
Acute hepatitis,400,156675,year,2024
Acute hepatitis,400,15380,year,2025
Acute hepatitis A,401,3824,all,
Acute hepatitis A,401,69,sliding_3yr,2016
Acute hepatitis A,401,69,sliding_3yr,2017
Acute hepatitis A,401,69,sliding_3yr,2018
Acute hepatitis A,401,591,sliding_3yr,2019
Acute hepatitis A,401,591,sliding_3yr,2020
Acute hepatitis A,401,2336,sliding_3yr,2021
Acute hepatitis A,401,2072,sliding_3yr,2022
Acute hepatitis A,401,3164,sliding_3yr,2023
Acute hepatitis A,401,1419,sliding_3yr,2024
Acute hepatitis A,401,69,year,2018
Acute hepatitis A,401,591,year,2021
Acute hepatitis A,401,1745,year,2023
Acute hepatitis A,401,327,year,2024
Acute hepatitis A,401,1092,year,2025
Acute hepatitis B,402,63568,all,
Acute hepatitis B,402,2086,sliding_3yr,2007
Acute hepatitis B,402,2086,sliding_3yr,2008
Acute hepatitis B,402,6697,sliding_3yr,2009
Acute hepatitis B,402,26204,sliding_3yr,2010
Acute hepatitis B,402,31385,sliding_3yr,2011
Acute hepatitis B,402,26774,sliding_3yr,2012
Acute hepatitis B,402,5181,sliding_3yr,2013
Acute hepatitis B,402,5375,sliding_3yr,2014
Acute hepatitis B,402,5375,sliding_3yr,2015
Acute hepatitis B,402,9651,sliding_3yr,2016
Acute hepatitis B,402,4276,sliding_3yr,2017
Acute hepatitis B,402,4276,sliding_3yr,2018
Acute hepatitis B,402,460,sliding_3yr,2019
Acute hepatitis B,402,683,sliding_3yr,2020
Acute hepatitis B,402,683,sliding_3yr,2021
Acute hepatitis B,402,9927,sliding_3yr,2022
Acute hepatitis B,402,19763,sliding_3yr,2023
Acute hepatitis B,402,19763,sliding_3yr,2024
Acute hepatitis B,402,2086,year,2009
Acute hepatitis B,402,4611,year,2011
Acute hepatitis B,402,21593,year,2012
Acute hepatitis B,402,5181,year,2013
Acute hepatitis B,402,5375,year,2016
Acute hepatitis B,402,4276,year,2018
Acute hepatitis B,402,460,year,2021
Acute hepatitis B,402,223,year,2022
Acute hepatitis B,402,9704,year,2024
Acute hepatitis B,402,10059,year,2025
Acute hepatitis C,403,168219,all,
Acute hepatitis C,403,2342,sliding_3yr,2010
Acute hepatitis C,403,2342,sliding_3yr,2011
Acute hepatitis C,403,2342,sliding_3yr,2012
Acute hepatitis C,403,2893,sliding_3yr,2016
Acute hepatitis C,403,2893,sliding_3yr,2017
Acute hepatitis C,403,4212,sliding_3yr,2018
Acute hepatitis C,403,1538,sliding_3yr,2019
Acute hepatitis C,403,12111,sliding_3yr,2020
Acute hepatitis C,403,10792,sliding_3yr,2021
Acute hepatitis C,403,157217,sliding_3yr,2022
Acute hepatitis C,403,150873,sliding_3yr,2023
Acute hepatitis C,403,150873,sliding_3yr,2024
Acute hepatitis C,403,2342,year,2012
Acute hepatitis C,403,2893,year,2018
Acute hepatitis C,403,1319,year,2020
Acute hepatitis C,403,219,year,2021
Acute hepatitis C,403,10573,year,2022
Acute hepatitis C,403,146644,year,2024
Acute hepatitis C,403,4229,year,2025
Acute hepatitis E,404,7574,all,
Acute hepatitis E,404,7574,sliding_3yr,2021
Acute hepatitis E,404,7574,sliding_3yr,2022
Acute hepatitis E,404,7574,sliding_3yr,2023
Acute hepatitis E,404,7574,year,2023
Acute lymphoid leukemia,845,399903,all,
Acute lymphoid leukemia,845,1711,sliding_3yr,2007
Acute lymphoid leukemia,845,1780,sliding_3yr,2008
Acute lymphoid leukemia,845,3476,sliding_3yr,2009
Acute lymphoid leukemia,845,1765,sliding_3yr,2010
Acute lymphoid leukemia,845,7014,sliding_3yr,2011
Acute lymphoid leukemia,845,6587,sliding_3yr,2012
Acute lymphoid leukemia,845,6587,sliding_3yr,2013
Acute lymphoid leukemia,845,5448,sliding_3yr,2014
Acute lymphoid leukemia,845,6463,sliding_3yr,2015
Acute lymphoid leukemia,845,18428,sliding_3yr,2016
Acute lymphoid leukemia,845,26207,sliding_3yr,2017
Acute lymphoid leukemia,845,24775,sliding_3yr,2018
Acute lymphoid leukemia,845,20942,sliding_3yr,2019
Acute lymphoid leukemia,845,9684,sliding_3yr,2020
Acute lymphoid leukemia,845,16922,sliding_3yr,2021
Acute lymphoid leukemia,845,349442,sliding_3yr,2022
Acute lymphoid leukemia,845,349770,sliding_3yr,2023
Acute lymphoid leukemia,845,341680,sliding_3yr,2024
Acute lymphoid leukemia,845,1711,year,2009
Acute lymphoid leukemia,845,69,year,2010
Acute lymphoid leukemia,845,1696,year,2011
Acute lymphoid leukemia,845,5318,year,2013
Acute lymphoid leukemia,845,1269,year,2014
Acute lymphoid leukemia,845,4179,year,2016
Acute lymphoid leukemia,845,2284,year,2017
Acute lymphoid leukemia,845,11965,year,2018
Acute lymphoid leukemia,845,11958,year,2019
Acute lymphoid leukemia,845,852,year,2020
Acute lymphoid leukemia,845,8132,year,2021
Acute lymphoid leukemia,845,700,year,2022
Acute lymphoid leukemia,845,8090,year,2023
Acute lymphoid leukemia,845,340652,year,2024
Acute lymphoid leukemia,845,1028,year,2025
Acute myeloid leukemia,847,25037,all,
Acute myeloid leukemia,847,247,sliding_3yr,2011
Acute myeloid leukemia,847,247,sliding_3yr,2012
Acute myeloid leukemia,847,247,sliding_3yr,2013
Acute myeloid leukemia,847,175,sliding_3yr,2015
Acute myeloid leukemia,847,960,sliding_3yr,2016
Acute myeloid leukemia,847,960,sliding_3yr,2017
Acute myeloid leukemia,847,785,sliding_3yr,2018
Acute myeloid leukemia,847,12402,sliding_3yr,2019
Acute myeloid leukemia,847,12402,sliding_3yr,2020
Acute myeloid leukemia,847,12402,sliding_3yr,2021
Acute myeloid leukemia,847,3858,sliding_3yr,2022
Acute myeloid leukemia,847,4458,sliding_3yr,2023
Acute myeloid leukemia,847,11428,sliding_3yr,2024
Acute myeloid leukemia,847,247,year,2013
Acute myeloid leukemia,847,175,year,2017
Acute myeloid leukemia,847,785,year,2018
Acute myeloid leukemia,847,12402,year,2021
Acute myeloid leukemia,847,3858,year,2024
Acute myeloid leukemia,847,600,year,2025
Acute myeloid leukemia,847,6970,year,2026
African trypanosomiasis,350,0,all,
Age-related and other hearing loss,674,4228070,all,
Age-related and other hearing loss,674,1990,sliding_3yr,2006
Age-related and other hearing loss,674,1990,sliding_3yr,2007
Age-related and other hearing loss,674,2337,sliding_3yr,2008
Age-related and other hearing loss,674,347,sliding_3yr,2009
Age-related and other hearing loss,674,347,sliding_3yr,2010
Age-related and other hearing loss,674,306,sliding_3yr,2013
Age-related and other hearing loss,674,306,sliding_3yr,2014
Age-related and other hearing loss,674,306,sliding_3yr,2015
Age-related and other hearing loss,674,5162,sliding_3yr,2016
Age-related and other hearing loss,674,5526,sliding_3yr,2017
Age-related and other hearing loss,674,5526,sliding_3yr,2018
Age-related and other hearing loss,674,471787,sliding_3yr,2019
Age-related and other hearing loss,674,471423,sliding_3yr,2020
Age-related and other hearing loss,674,2238297,sliding_3yr,2021
Age-related and other hearing loss,674,3333556,sliding_3yr,2022
Age-related and other hearing loss,674,3707808,sliding_3yr,2023
Age-related and other hearing loss,674,1981604,sliding_3yr,2024
Age-related and other hearing loss,674,1990,year,2008
Age-related and other hearing loss,674,347,year,2010
Age-related and other hearing loss,674,306,year,2015
Age-related and other hearing loss,674,5162,year,2018
Age-related and other hearing loss,674,364,year,2019
Age-related and other hearing loss,674,471423,year,2021
Age-related and other hearing loss,674,1766874,year,2023
Age-related and other hearing loss,674,1566682,year,2024
Age-related and other hearing loss,674,374252,year,2025
Age-related and other hearing loss,674,40670,year,2026
Age-related macular degeneration,672,1685650,all,
Age-related macular degeneration,672,192,sliding_3yr,2005
Age-related macular degeneration,672,96,sliding_3yr,2006
Age-related macular degeneration,672,21109,sliding_3yr,2008
Age-related macular degeneration,672,30879,sliding_3yr,2009
Age-related macular degeneration,672,56246,sliding_3yr,2010
Age-related macular degeneration,672,59767,sliding_3yr,2011
Age-related macular degeneration,672,49997,sliding_3yr,2012
Age-related macular degeneration,672,83065,sliding_3yr,2013
Age-related macular degeneration,672,58435,sliding_3yr,2014
Age-related macular degeneration,672,138761,sliding_3yr,2015
Age-related macular degeneration,672,85024,sliding_3yr,2016
Age-related macular degeneration,672,85024,sliding_3yr,2017
Age-related macular degeneration,672,108997,sliding_3yr,2018
Age-related macular degeneration,672,941695,sliding_3yr,2019
Age-related macular degeneration,672,1166342,sliding_3yr,2020
Age-related macular degeneration,672,1128423,sliding_3yr,2021
Age-related macular degeneration,672,482681,sliding_3yr,2022
Age-related macular degeneration,672,282640,sliding_3yr,2023
Age-related macular degeneration,672,228401,sliding_3yr,2024
Age-related macular degeneration,672,96,year,2005
Age-related macular degeneration,672,96,year,2006
Age-related macular degeneration,672,21109,year,2010
Age-related macular degeneration,672,9770,year,2011
Age-related macular degeneration,672,25367,year,2012
Age-related macular degeneration,672,24630,year,2013
Age-related macular degeneration,672,58435,year,2015
Age-related macular degeneration,672,80326,year,2017
Age-related macular degeneration,672,4698,year,2018
Age-related macular degeneration,672,104299,year,2020
Age-related macular degeneration,672,837396,year,2021
Age-related macular degeneration,672,224647,year,2022
Age-related macular degeneration,672,66380,year,2023
Age-related macular degeneration,672,191654,year,2024
Age-related macular degeneration,672,24606,year,2025
Age-related macular degeneration,672,12141,year,2026
Alcohol use disorders,560,969113,all,
Alcohol use disorders,560,1500,sliding_3yr,2007
Alcohol use disorders,560,5338,sliding_3yr,2008
Alcohol use disorders,560,37656,sliding_3yr,2009
Alcohol use disorders,560,36156,sliding_3yr,2010
Alcohol use disorders,560,60233,sliding_3yr,2011
Alcohol use disorders,560,35592,sliding_3yr,2012
Alcohol use disorders,560,36966,sliding_3yr,2013
Alcohol use disorders,560,12028,sliding_3yr,2014
Alcohol use disorders,560,19322,sliding_3yr,2015
Alcohol use disorders,560,57765,sliding_3yr,2016
Alcohol use disorders,560,123783,sliding_3yr,2017
Alcohol use disorders,560,109551,sliding_3yr,2018
Alcohol use disorders,560,327865,sliding_3yr,2019
Alcohol use disorders,560,259608,sliding_3yr,2020
Alcohol use disorders,560,258869,sliding_3yr,2021
Alcohol use disorders,560,456098,sliding_3yr,2022
Alcohol use disorders,560,492102,sliding_3yr,2023
Alcohol use disorders,560,508123,sliding_3yr,2024
Alcohol use disorders,560,1500,year,2009
Alcohol use disorders,560,3838,year,2010
Alcohol use disorders,560,32318,year,2011
Alcohol use disorders,560,27915,year,2013
Alcohol use disorders,560,7677,year,2014
Alcohol use disorders,560,1374,year,2015
Alcohol use disorders,560,2977,year,2016
Alcohol use disorders,560,14971,year,2017
Alcohol use disorders,560,39817,year,2018
Alcohol use disorders,560,68995,year,2019
Alcohol use disorders,560,739,year,2020
Alcohol use disorders,560,258131,year,2021
Alcohol use disorders,560,738,year,2022
Alcohol use disorders,560,455360,year,2024
Alcohol use disorders,560,36742,year,2025
Alcohol use disorders,560,16021,year,2026
Alcoholic cardiomyopathy,938,193862,all,
Alcoholic cardiomyopathy,938,332,sliding_3yr,2014
Alcoholic cardiomyopathy,938,332,sliding_3yr,2015
Alcoholic cardiomyopathy,938,2845,sliding_3yr,2016
Alcoholic cardiomyopathy,938,2513,sliding_3yr,2017
Alcoholic cardiomyopathy,938,5337,sliding_3yr,2018
Alcoholic cardiomyopathy,938,12581,sliding_3yr,2019
Alcoholic cardiomyopathy,938,21401,sliding_3yr,2020
Alcoholic cardiomyopathy,938,18786,sliding_3yr,2021
Alcoholic cardiomyopathy,938,146797,sliding_3yr,2022
Alcoholic cardiomyopathy,938,142391,sliding_3yr,2023
Alcoholic cardiomyopathy,938,169407,sliding_3yr,2024
Alcoholic cardiomyopathy,938,332,year,2016
Alcoholic cardiomyopathy,938,2513,year,2018
Alcoholic cardiomyopathy,938,2824,year,2020
Alcoholic cardiomyopathy,938,9757,year,2021
Alcoholic cardiomyopathy,938,8820,year,2022
Alcoholic cardiomyopathy,938,209,year,2023
Alcoholic cardiomyopathy,938,137768,year,2024
Alcoholic cardiomyopathy,938,4414,year,2025
Alcoholic cardiomyopathy,938,27225,year,2026
Alopecia areata,662,198504,all,
Alopecia areata,662,1054,sliding_3yr,2008
Alopecia areata,662,2774,sliding_3yr,2009
Alopecia areata,662,2774,sliding_3yr,2010
Alopecia areata,662,1720,sliding_3yr,2011
Alopecia areata,662,4879,sliding_3yr,2013
Alopecia areata,662,4879,sliding_3yr,2014
Alopecia areata,662,57753,sliding_3yr,2015
Alopecia areata,662,53245,sliding_3yr,2016
Alopecia areata,662,53245,sliding_3yr,2017
Alopecia areata,662,371,sliding_3yr,2018
Alopecia areata,662,1668,sliding_3yr,2019
Alopecia areata,662,1668,sliding_3yr,2020
Alopecia areata,662,75373,sliding_3yr,2021
Alopecia areata,662,87397,sliding_3yr,2022
Alopecia areata,662,95550,sliding_3yr,2023
Alopecia areata,662,62233,sliding_3yr,2024
Alopecia areata,662,1054,year,2010
Alopecia areata,662,1720,year,2011
Alopecia areata,662,4879,year,2015
Alopecia areata,662,52874,year,2017
Alopecia areata,662,371,year,2018
Alopecia areata,662,1668,year,2021
Alopecia areata,662,73705,year,2023
Alopecia areata,662,13692,year,2024
Alopecia areata,662,8153,year,2025
Alopecia areata,662,40388,year,2026
Alzheimer's disease and other dementias,543,8388344,all,
Alzheimer's disease and other dementias,543,3360,sliding_3yr,2005
Alzheimer's disease and other dementias,543,8760,sliding_3yr,2006
Alzheimer's disease and other dementias,543,24677,sliding_3yr,2007
Alzheimer's disease and other dementias,543,40995,sliding_3yr,2008
Alzheimer's disease and other dementias,543,93332,sliding_3yr,2009
Alzheimer's disease and other dementias,543,97965,sliding_3yr,2010
Alzheimer's disease and other dementias,543,122004,sliding_3yr,2011
Alzheimer's disease and other dementias,543,103263,sliding_3yr,2012
Alzheimer's disease and other dementias,543,127532,sliding_3yr,2013
Alzheimer's disease and other dementias,543,106592,sliding_3yr,2014
Alzheimer's disease and other dementias,543,197968,sliding_3yr,2015
Alzheimer's disease and other dementias,543,283555,sliding_3yr,2016
Alzheimer's disease and other dementias,543,602613,sliding_3yr,2017
Alzheimer's disease and other dementias,543,587633,sliding_3yr,2018
Alzheimer's disease and other dementias,543,2206437,sliding_3yr,2019
Alzheimer's disease and other dementias,543,2497374,sliding_3yr,2020
Alzheimer's disease and other dementias,543,2569869,sliding_3yr,2021
Alzheimer's disease and other dementias,543,3719565,sliding_3yr,2022
Alzheimer's disease and other dementias,543,4961762,sliding_3yr,2023
Alzheimer's disease and other dementias,543,4827519,sliding_3yr,2024
Alzheimer's disease and other dementias,543,3360,year,2007
Alzheimer's disease and other dementias,543,5400,year,2008
Alzheimer's disease and other dementias,543,15917,year,2009
Alzheimer's disease and other dementias,543,19678,year,2010
Alzheimer's disease and other dementias,543,57737,year,2011
Alzheimer's disease and other dementias,543,20550,year,2012
Alzheimer's disease and other dementias,543,43717,year,2013
Alzheimer's disease and other dementias,543,38996,year,2014
Alzheimer's disease and other dementias,543,44819,year,2015
Alzheimer's disease and other dementias,543,22777,year,2016
Alzheimer's disease and other dementias,543,130372,year,2017
Alzheimer's disease and other dementias,543,130406,year,2018
Alzheimer's disease and other dementias,543,341835,year,2019
Alzheimer's disease and other dementias,543,115392,year,2020
Alzheimer's disease and other dementias,543,1749210,year,2021
Alzheimer's disease and other dementias,543,632772,year,2022
Alzheimer's disease and other dementias,543,187887,year,2023
Alzheimer's disease and other dementias,543,2898906,year,2024
Alzheimer's disease and other dementias,543,1874969,year,2025
Alzheimer's disease and other dementias,543,53644,year,2026
Amphetamine use disorders,564,5490,all,
Amphetamine use disorders,564,240,sliding_3yr,2006
Amphetamine use disorders,564,240,sliding_3yr,2007
Amphetamine use disorders,564,240,sliding_3yr,2008
Amphetamine use disorders,564,5250,sliding_3yr,2017
Amphetamine use disorders,564,5250,sliding_3yr,2018
Amphetamine use disorders,564,5250,sliding_3yr,2019
Amphetamine use disorders,564,240,year,2008
Amphetamine use disorders,564,5250,year,2019
Anorexia nervosa,573,12722206,all,
Anorexia nervosa,573,1033,sliding_3yr,2008
Anorexia nervosa,573,1033,sliding_3yr,2009
Anorexia nervosa,573,1033,sliding_3yr,2010
Anorexia nervosa,573,6042,sliding_3yr,2012
Anorexia nervosa,573,6042,sliding_3yr,2013
Anorexia nervosa,573,6042,sliding_3yr,2014
Anorexia nervosa,573,7644,sliding_3yr,2015
Anorexia nervosa,573,13827,sliding_3yr,2016
Anorexia nervosa,573,314182,sliding_3yr,2017
Anorexia nervosa,573,762381,sliding_3yr,2018
Anorexia nervosa,573,1066616,sliding_3yr,2019
Anorexia nervosa,573,9066173,sliding_3yr,2020
Anorexia nervosa,573,11930114,sliding_3yr,2021
Anorexia nervosa,573,11634688,sliding_3yr,2022
Anorexia nervosa,573,3334776,sliding_3yr,2023
Anorexia nervosa,573,14992,sliding_3yr,2024
Anorexia nervosa,573,1033,year,2010
Anorexia nervosa,573,6042,year,2014
Anorexia nervosa,573,7644,year,2017
Anorexia nervosa,573,6183,year,2018
Anorexia nervosa,573,300355,year,2019
Anorexia nervosa,573,455843,year,2020
Anorexia nervosa,573,310418,year,2021
Anorexia nervosa,573,8299912,year,2022
Anorexia nervosa,573,3319784,year,2023
Anorexia nervosa,573,14992,year,2024
Anxiety disorders,571,5766693,all,
Anxiety disorders,571,200,sliding_3yr,2007
Anxiety disorders,571,200,sliding_3yr,2008
Anxiety disorders,571,200,sliding_3yr,2009
Anxiety disorders,571,1047,sliding_3yr,2010
Anxiety disorders,571,10821,sliding_3yr,2011
Anxiety disorders,571,11902,sliding_3yr,2012
Anxiety disorders,571,10855,sliding_3yr,2013
Anxiety disorders,571,8097,sliding_3yr,2014
Anxiety disorders,571,7016,sliding_3yr,2015
Anxiety disorders,571,28055,sliding_3yr,2016
Anxiety disorders,571,194938,sliding_3yr,2017
Anxiety disorders,571,1167668,sliding_3yr,2018
Anxiety disorders,571,2185449,sliding_3yr,2019
Anxiety disorders,571,2096220,sliding_3yr,2020
Anxiety disorders,571,1768741,sliding_3yr,2021
Anxiety disorders,571,3001223,sliding_3yr,2022
Anxiety disorders,571,3427315,sliding_3yr,2023
Anxiety disorders,571,2811166,sliding_3yr,2024
Anxiety disorders,571,200,year,2009
Anxiety disorders,571,1047,year,2012
Anxiety disorders,571,9774,year,2013
Anxiety disorders,571,1081,year,2014
Anxiety disorders,571,7016,year,2016
Anxiety disorders,571,21039,year,2018
Anxiety disorders,571,173899,year,2019
Anxiety disorders,571,972730,year,2020
Anxiety disorders,571,1038820,year,2021
Anxiety disorders,571,84670,year,2022
Anxiety disorders,571,645251,year,2023
Anxiety disorders,571,2271302,year,2024
Anxiety disorders,571,510762,year,2025
Anxiety disorders,571,29102,year,2026
Aortic aneurysm,501,308755,all,
Aortic aneurysm,501,950,sliding_3yr,2007
Aortic aneurysm,501,5509,sliding_3yr,2008
Aortic aneurysm,501,13050,sliding_3yr,2009
Aortic aneurysm,501,12100,sliding_3yr,2010
Aortic aneurysm,501,12679,sliding_3yr,2011
Aortic aneurysm,501,5138,sliding_3yr,2012
Aortic aneurysm,501,5138,sliding_3yr,2013
Aortic aneurysm,501,16392,sliding_3yr,2014
Aortic aneurysm,501,16392,sliding_3yr,2015
Aortic aneurysm,501,18720,sliding_3yr,2016
Aortic aneurysm,501,2328,sliding_3yr,2017
Aortic aneurysm,501,25419,sliding_3yr,2018
Aortic aneurysm,501,58254,sliding_3yr,2019
Aortic aneurysm,501,85455,sliding_3yr,2020
Aortic aneurysm,501,101585,sliding_3yr,2021
Aortic aneurysm,501,157654,sliding_3yr,2022
Aortic aneurysm,501,141695,sliding_3yr,2023
Aortic aneurysm,501,147171,sliding_3yr,2024
Aortic aneurysm,501,950,year,2009
Aortic aneurysm,501,4559,year,2010
Aortic aneurysm,501,7541,year,2011
Aortic aneurysm,501,5138,year,2013
Aortic aneurysm,501,16392,year,2016
Aortic aneurysm,501,2328,year,2018
Aortic aneurysm,501,23091,year,2020
Aortic aneurysm,501,35163,year,2021
Aortic aneurysm,501,27201,year,2022
Aortic aneurysm,501,39221,year,2023
Aortic aneurysm,501,91232,year,2024
Aortic aneurysm,501,11242,year,2025
Aortic aneurysm,501,44697,year,2026
Appendicitis,529,236344,all,
Appendicitis,529,8566,sliding_3yr,2015
Appendicitis,529,17800,sliding_3yr,2016
Appendicitis,529,17800,sliding_3yr,2017
Appendicitis,529,9234,sliding_3yr,2018
Appendicitis,529,38972,sliding_3yr,2019
Appendicitis,529,127642,sliding_3yr,2020
Appendicitis,529,133210,sliding_3yr,2021
Appendicitis,529,124428,sliding_3yr,2022
Appendicitis,529,66028,sliding_3yr,2023
Appendicitis,529,85334,sliding_3yr,2024
Appendicitis,529,8566,year,2017
Appendicitis,529,9234,year,2018
Appendicitis,529,38972,year,2021
Appendicitis,529,88670,year,2022
Appendicitis,529,5568,year,2023
Appendicitis,529,30190,year,2024
Appendicitis,529,30270,year,2025
Appendicitis,529,24874,year,2026
Asbestosis,512,0,all,
Ascariasis,361,0,all,
Asthma,515,11157417,all,
Asthma,515,1194,sliding_3yr,2005
Asthma,515,1194,sliding_3yr,2006
Asthma,515,16427,sliding_3yr,2007
Asthma,515,29226,sliding_3yr,2008
Asthma,515,81038,sliding_3yr,2009
Asthma,515,82346,sliding_3yr,2010
Asthma,515,84794,sliding_3yr,2011
Asthma,515,47546,sliding_3yr,2012
Asthma,515,34687,sliding_3yr,2013
Asthma,515,67484,sliding_3yr,2014
Asthma,515,111322,sliding_3yr,2015
Asthma,515,744716,sliding_3yr,2016
Asthma,515,2205990,sliding_3yr,2017
Asthma,515,2448577,sliding_3yr,2018
Asthma,515,4018478,sliding_3yr,2019
Asthma,515,3856640,sliding_3yr,2020
Asthma,515,3698238,sliding_3yr,2021
Asthma,515,2127086,sliding_3yr,2022
Asthma,515,4214363,sliding_3yr,2023
Asthma,515,4769502,sliding_3yr,2024
Asthma,515,1194,year,2007
Asthma,515,15233,year,2009
Asthma,515,13993,year,2010
Asthma,515,51812,year,2011
Asthma,515,16541,year,2012
Asthma,515,16441,year,2013
Asthma,515,14564,year,2014
Asthma,515,3682,year,2015
Asthma,515,49238,year,2016
Asthma,515,58402,year,2017
Asthma,515,637076,year,2018
Asthma,515,1510512,year,2019
Asthma,515,300989,year,2020
Asthma,515,2206977,year,2021
Asthma,515,1348674,year,2022
Asthma,515,142587,year,2023
Asthma,515,635825,year,2024
Asthma,515,3435951,year,2025
Asthma,515,697726,year,2026
Atopic dermatitis,977,3513224,all,
Atopic dermatitis,977,3576,sliding_3yr,2007
Atopic dermatitis,977,3576,sliding_3yr,2008
Atopic dermatitis,977,21043,sliding_3yr,2009
Atopic dermatitis,977,20795,sliding_3yr,2010
Atopic dermatitis,977,29020,sliding_3yr,2011
Atopic dermatitis,977,11553,sliding_3yr,2012
Atopic dermatitis,977,68689,sliding_3yr,2013
Atopic dermatitis,977,60464,sliding_3yr,2014
Atopic dermatitis,977,60464,sliding_3yr,2015
Atopic dermatitis,977,920199,sliding_3yr,2016
Atopic dermatitis,977,1223224,sliding_3yr,2017
Atopic dermatitis,977,1227994,sliding_3yr,2018
Atopic dermatitis,977,704279,sliding_3yr,2019
Atopic dermatitis,977,444568,sliding_3yr,2020
Atopic dermatitis,977,1430585,sliding_3yr,2021
Atopic dermatitis,977,1077456,sliding_3yr,2022
Atopic dermatitis,977,1735426,sliding_3yr,2023
Atopic dermatitis,977,761585,sliding_3yr,2024
Atopic dermatitis,977,3576,year,2009
Atopic dermatitis,977,17467,year,2011
Atopic dermatitis,977,3328,year,2012
Atopic dermatitis,977,8225,year,2013
Atopic dermatitis,977,60464,year,2015
Atopic dermatitis,977,920199,year,2018
Atopic dermatitis,977,303025,year,2019
Atopic dermatitis,977,4770,year,2020
Atopic dermatitis,977,396484,year,2021
Atopic dermatitis,977,43314,year,2022
Atopic dermatitis,977,990787,year,2023
Atopic dermatitis,977,43355,year,2024
Atopic dermatitis,977,701284,year,2025
Atopic dermatitis,977,16946,year,2026
Atrial fibrillation and flutter,500,4723230,all,
Atrial fibrillation and flutter,500,4064,sliding_3yr,2005
